-0.0570,0.8656,-0.0044,-0.1123,0.0647,-1.0197,0.0569,0.0910,0.0253,-0.0191,-0.0105,0.0036,0.0019,-0.0015,1.0000,-0.0197,0.0600,-0.9535,0.3841,0.3916,0.5908,0.5916,-0.0213,-0.1161,-0.9485,-0.3575,0.3506,-0.6104,0.6138
-0.0549,0.8480,-0.0077,-0.1223,0.0643,-0.9979,0.0589,0.1010,0.0250,-0.0191,-0.0101,0.0034,0.0017,-0.0015,1.0000,-0.0196,0.0599,-0.9536,0.3840,0.3913,0.5909,0.5918,-0.0212,-0.1161,-0.9485,-0.3572,0.3504,-0.6106,0.6139
-0.0527,0.8303,-0.0110,-0.1323,0.0639,-0.9760,0.0609,0.1110,0.0246,-0.0192,-0.0097,0.0033,0.0015,-0.0015,1.0000,-0.0195,0.0599,-0.9536,0.3839,0.3910,0.5911,0.5919,-0.0211,-0.1161,-0.9485,-0.3569,0.3503,-0.6107,0.6139
-0.0506,0.8127,-0.0143,-0.1423,0.0635,-0.9542,0.0629,0.1209,0.0243,-0.0192,-0.0093,0.0032,0.0013,-0.0016,1.0000,-0.0194,0.0599,-0.9536,0.3838,0.3907,0.5912,0.5921,-0.0210,-0.1161,-0.9486,-0.3566,0.3501,-0.6109,0.6140
-0.0485,0.7951,-0.0175,-0.1523,0.0630,-0.9323,0.0649,0.1309,0.0239,-0.0192,-0.0089,0.0031,0.0010,-0.0016,1.0000,-0.0193,0.0599,-0.9536,0.3836,0.3905,0.5913,0.5922,-0.0209,-0.1161,-0.9486,-0.3563,0.3499,-0.6111,0.6141
-0.0463,0.7775,-0.0208,-0.1623,0.0626,-0.9104,0.0670,0.1409,0.0236,-0.0192,-0.0085,0.0029,0.0008,-0.0016,1.0000,-0.0192,0.0599,-0.9536,0.3835,0.3902,0.5914,0.5924,-0.0208,-0.1161,-0.9486,-0.3560,0.3498,-0.6113,0.6142
-0.0442,0.7599,-0.0241,-0.1723,0.0622,-0.8886,0.0690,0.1508,0.0232,-0.0192,-0.0081,0.0028,0.0006,-0.0017,1.0000,-0.0191,0.0598,-0.9536,0.3834,0.3899,0.5915,0.5926,-0.0207,-0.1161,-0.9486,-0.3557,0.3496,-0.6114,0.6143
-0.0421,0.7423,-0.0274,-0.1823,0.0618,-0.8667,0.0710,0.1608,0.0229,-0.0193,-0.0077,0.0027,0.0004,-0.0017,1.0000,-0.0190,0.0598,-0.9537,0.3833,0.3896,0.5916,0.5927,-0.0206,-0.1161,-0.9486,-0.3553,0.3495,-0.6116,0.6144
-0.0399,0.7247,-0.0307,-0.1923,0.0613,-0.8449,0.0730,0.1708,0.0226,-0.0193,-0.0073,0.0025,0.0002,-0.0018,1.0000,-0.0189,0.0598,-0.9537,0.3832,0.3893,0.5917,0.5929,-0.0205,-0.1161,-0.9486,-0.3550,0.3493,-0.6118,0.6145
-0.0378,0.7071,-0.0340,-0.2022,0.0609,-0.8230,0.0750,0.1807,0.0222,-0.0193,-0.0069,0.0024,-0.0001,-0.0018,1.0000,-0.0187,0.0598,-0.9537,0.3830,0.3890,0.5918,0.5930,-0.0203,-0.1161,-0.9486,-0.3547,0.3491,-0.6120,0.6146
-0.0357,0.6895,-0.0372,-0.2122,0.0605,-0.8012,0.0770,0.1907,0.0219,-0.0193,-0.0066,0.0023,-0.0003,-0.0018,1.0000,-0.0186,0.0598,-0.9537,0.3829,0.3887,0.5920,0.5932,-0.0202,-0.1161,-0.9486,-0.3544,0.3490,-0.6121,0.6147
-0.0336,0.6719,-0.0405,-0.2222,0.0601,-0.7793,0.0790,0.2007,0.0215,-0.0193,-0.0062,0.0022,-0.0005,-0.0019,1.0000,-0.0185,0.0597,-0.9537,0.3828,0.3885,0.5921,0.5933,-0.0201,-0.1161,-0.9486,-0.3541,0.3488,-0.6123,0.6148
-0.0314,0.6543,-0.0438,-0.2322,0.0596,-0.7575,0.0810,0.2106,0.0212,-0.0194,-0.0058,0.0020,-0.0007,-0.0019,1.0000,-0.0184,0.0597,-0.9537,0.3827,0.3882,0.5922,0.5935,-0.0200,-0.1161,-0.9487,-0.3538,0.3487,-0.6125,0.6149
-0.0293,0.6367,-0.0471,-0.2422,0.0592,-0.7356,0.0830,0.2206,0.0208,-0.0194,-0.0054,0.0019,-0.0009,-0.0019,1.0000,-0.0183,0.0597,-0.9537,0.3826,0.3879,0.5923,0.5936,-0.0199,-0.1162,-0.9487,-0.3534,0.3485,-0.6127,0.6150
-0.0272,0.6191,-0.0504,-0.2522,0.0588,-0.7137,0.0850,0.2306,0.0205,-0.0194,-0.0050,0.0018,-0.0012,-0.0020,1.0000,-0.0182,0.0597,-0.9537,0.3824,0.3876,0.5924,0.5938,-0.0198,-0.1162,-0.9487,-0.3531,0.3483,-0.6128,0.6151
-0.0250,0.6015,-0.0537,-0.2622,0.0584,-0.6919,0.0870,0.2405,0.0201,-0.0194,-0.0046,0.0017,-0.0014,-0.0020,1.0000,-0.0181,0.0597,-0.9537,0.3823,0.3873,0.5925,0.5939,-0.0197,-0.1162,-0.9487,-0.3528,0.3482,-0.6130,0.6152
-0.0229,0.5839,-0.0569,-0.2722,0.0579,-0.6700,0.0890,0.2505,0.0198,-0.0194,-0.0042,0.0015,-0.0016,-0.0021,1.0000,-0.0180,0.0596,-0.9538,0.3822,0.3870,0.5926,0.5941,-0.0196,-0.1162,-0.9487,-0.3525,0.3480,-0.6132,0.6153
-0.0208,0.5663,-0.0602,-0.2822,0.0575,-0.6482,0.0910,0.2605,0.0195,-0.0195,-0.0038,0.0014,-0.0018,-0.0021,1.0000,-0.0179,0.0596,-0.9538,0.3821,0.3867,0.5927,0.5942,-0.0195,-0.1162,-0.9487,-0.3522,0.3479,-0.6134,0.6154
-0.0186,0.5487,-0.0635,-0.2922,0.0571,-0.6263,0.0930,0.2705,0.0191,-0.0195,-0.0034,0.0013,-0.0020,-0.0021,1.0000,-0.0178,0.0596,-0.9538,0.3819,0.3864,0.5929,0.5944,-0.0194,-0.1162,-0.9487,-0.3519,0.3477,-0.6135,0.6155
-0.0165,0.5311,-0.0668,-0.3022,0.0567,-0.6045,0.0950,0.2804,0.0188,-0.0195,-0.0030,0.0011,-0.0023,-0.0022,1.0000,-0.0177,0.0596,-0.9538,0.3818,0.3862,0.5930,0.5945,-0.0193,-0.1162,-0.9487,-0.3515,0.3475,-0.6137,0.6156
-0.0144,0.5135,-0.0701,-0.3122,0.0562,-0.5826,0.0970,0.2904,0.0184,-0.0195,-0.0026,0.0010,-0.0025,-0.0022,1.0000,-0.0175,0.0596,-0.9538,0.3817,0.3859,0.5931,0.5947,-0.0192,-0.1162,-0.9487,-0.3512,0.3474,-0.6139,0.6157
-0.0122,0.4959,-0.0733,-0.3222,0.0558,-0.5608,0.0990,0.3004,0.0181,-0.0195,-0.0022,0.0009,-0.0027,-0.0022,1.0000,-0.0174,0.0595,-0.9538,0.3816,0.3856,0.5932,0.5949,-0.0190,-0.1162,-0.9487,-0.3509,0.3472,-0.6141,0.6158
-0.0101,0.4783,-0.0766,-0.3322,0.0554,-0.5389,0.1010,0.3103,0.0177,-0.0196,-0.0018,0.0008,-0.0029,-0.0023,1.0000,-0.0173,0.0595,-0.9538,0.3815,0.3853,0.5933,0.5950,-0.0189,-0.1162,-0.9487,-0.3506,0.3471,-0.6142,0.6159
-0.0080,0.4607,-0.0799,-0.3422,0.0550,-0.5170,0.1030,0.3203,0.0174,-0.0196,-0.0014,0.0006,-0.0031,-0.0023,1.0000,-0.0172,0.0595,-0.9538,0.3813,0.3850,0.5934,0.5952,-0.0188,-0.1162,-0.9487,-0.3503,0.3469,-0.6144,0.6160
-0.0059,0.4431,-0.0832,-0.3522,0.0545,-0.4952,0.1050,0.3303,0.0170,-0.0196,-0.0010,0.0005,-0.0034,-0.0024,1.0000,-0.0171,0.0595,-0.9538,0.3812,0.3847,0.5935,0.5953,-0.0187,-0.1162,-0.9487,-0.3500,0.3467,-0.6146,0.6161
-0.0037,0.4255,-0.0865,-0.3622,0.0541,-0.4733,0.1070,0.3402,0.0167,-0.0196,-0.0006,0.0004,-0.0036,-0.0024,1.0000,-0.0170,0.0595,-0.9538,0.3811,0.3844,0.5936,0.5955,-0.0186,-0.1162,-0.9487,-0.3497,0.3466,-0.6147,0.6162
-0.0016,0.4079,-0.0898,-0.3722,0.0537,-0.4515,0.1090,0.3502,0.0164,-0.0196,-0.0002,0.0003,-0.0038,-0.0024,1.0000,-0.0169,0.0595,-0.9538,0.3810,0.3841,0.5938,0.5956,-0.0185,-0.1162,-0.9487,-0.3493,0.3464,-0.6149,0.6163
0.0005,0.3903,-0.0930,-0.3822,0.0533,-0.4296,0.1110,0.3602,0.0160,-0.0197,0.0002,0.0001,-0.0040,-0.0025,1.0000,-0.0168,0.0594,-0.9538,0.3808,0.3839,0.5939,0.5958,-0.0184,-0.1162,-0.9487,-0.3490,0.3463,-0.6151,0.6164
0.0027,0.3727,-0.0963,-0.3922,0.0529,-0.4078,0.1130,0.3701,0.0157,-0.0197,0.0006,-0.0000,-0.0042,-0.0025,1.0000,-0.0166,0.0594,-0.9538,0.3807,0.3836,0.5940,0.5959,-0.0182,-0.1162,-0.9487,-0.3487,0.3461,-0.6153,0.6165
0.0048,0.3551,-0.0996,-0.4022,0.0524,-0.3859,0.1150,0.3801,0.0153,-0.0197,0.0010,-0.0001,-0.0045,-0.0025,1.0000,-0.0165,0.0594,-0.9538,0.3806,0.3833,0.5941,0.5961,-0.0181,-0.1162,-0.9487,-0.3484,0.3459,-0.6154,0.6166
0.0069,0.3375,-0.1029,-0.4122,0.0520,-0.3640,0.1170,0.3901,0.0150,-0.0197,0.0014,-0.0003,-0.0047,-0.0026,1.0000,-0.0164,0.0594,-0.9538,0.3805,0.3830,0.5942,0.5962,-0.0180,-0.1162,-0.9487,-0.3481,0.3458,-0.6156,0.6167
0.0091,0.3199,-0.1062,-0.4222,0.0516,-0.3422,0.1190,0.4000,0.0146,-0.0197,0.0018,-0.0004,-0.0049,-0.0026,1.0000,-0.0163,0.0594,-0.9538,0.3803,0.3827,0.5943,0.5964,-0.0179,-0.1162,-0.9487,-0.3478,0.3456,-0.6158,0.6168
0.0112,0.3022,-0.1095,-0.4322,0.0512,-0.3203,0.1210,0.4100,0.0143,-0.0198,0.0022,-0.0005,-0.0051,-0.0027,1.0000,-0.0162,0.0593,-0.9538,0.3802,0.3824,0.5944,0.5965,-0.0178,-0.1162,-0.9487,-0.3474,0.3454,-0.6159,0.6169
0.0133,0.2846,-0.1127,-0.4422,0.0507,-0.2985,0.1230,0.4200,0.0139,-0.0198,0.0026,-0.0006,-0.0053,-0.0027,1.0000,-0.0161,0.0593,-0.9538,0.3801,0.3821,0.5945,0.5967,-0.0177,-0.1162,-0.9487,-0.3471,0.3453,-0.6161,0.6170
0.0155,0.2670,-0.1160,-0.4522,0.0503,-0.2766,0.1250,0.4299,0.0136,-0.0198,0.0030,-0.0008,-0.0056,-0.0027,1.0000,-0.0159,0.0593,-0.9538,0.3800,0.3819,0.5947,0.5968,-0.0175,-0.1162,-0.9487,-0.3468,0.3451,-0.6163,0.6171
0.0176,0.2494,-0.1193,-0.4622,0.0499,-0.2548,0.1270,0.4399,0.0133,-0.0198,0.0034,-0.0009,-0.0058,-0.0028,1.0000,-0.0158,0.0593,-0.9538,0.3798,0.3816,0.5948,0.5970,-0.0174,-0.1162,-0.9487,-0.3465,0.3450,-0.6165,0.6172
0.0197,0.2318,-0.1226,-0.4721,0.0495,-0.2329,0.1290,0.4499,0.0129,-0.0199,0.0038,-0.0010,-0.0060,-0.0028,1.0000,-0.0157,0.0593,-0.9538,0.3797,0.3813,0.5949,0.5971,-0.0173,-0.1162,-0.9487,-0.3462,0.3448,-0.6166,0.6173
0.0218,0.2142,-0.1259,-0.4821,0.0490,-0.2111,0.1310,0.4598,0.0126,-0.0199,0.0042,-0.0012,-0.0062,-0.0029,1.0000,-0.0156,0.0592,-0.9538,0.3796,0.3810,0.5950,0.5973,-0.0172,-0.1162,-0.9487,-0.3459,0.3446,-0.6168,0.6174
0.0240,0.1966,-0.1292,-0.4921,0.0486,-0.1892,0.1330,0.4698,0.0122,-0.0199,0.0046,-0.0013,-0.0064,-0.0029,1.0000,-0.0155,0.0592,-0.9538,0.3795,0.3807,0.5951,0.5974,-0.0171,-0.1162,-0.9487,-0.3455,0.3445,-0.6170,0.6175
0.0261,0.1790,-0.1324,-0.5021,0.0482,-0.1673,0.1350,0.4798,0.0119,-0.0199,0.0050,-0.0014,-0.0067,-0.0029,1.0000,-0.0154,0.0592,-0.9538,0.3793,0.3804,0.5952,0.5976,-0.0169,-0.1162,-0.9487,-0.3452,0.3443,-0.6171,0.6176
0.0282,0.1614,-0.1357,-0.5121,0.0478,-0.1455,0.1370,0.4897,0.0115,-0.0199,0.0054,-0.0015,-0.0069,-0.0030,1.0000,-0.0152,0.0592,-0.9538,0.3792,0.3801,0.5953,0.5977,-0.0168,-0.1162,-0.9487,-0.3449,0.3441,-0.6173,0.6177
0.0304,0.1438,-0.1390,-0.5221,0.0473,-0.1236,0.1390,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,-0.1390,-0.5221,0.0473,-0.1236,0.1390,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,-0.1149,-0.5221,0.0473,-0.1236,0.1168,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,-0.0909,-0.5221,0.0473,-0.1236,0.0945,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,-0.0668,-0.5221,0.0473,-0.1236,0.0722,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,-0.0428,-0.5221,0.0473,-0.1236,0.0500,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,-0.0187,-0.5221,0.0473,-0.1236,0.0277,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.0054,-0.5221,0.0473,-0.1236,0.0055,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.0294,-0.5221,0.0473,-0.1236,-0.0168,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.0535,-0.5221,0.0473,-0.1236,-0.0390,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.0776,-0.5221,0.0473,-0.1236,-0.0613,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.1016,-0.5221,0.0473,-0.1236,-0.0835,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.1257,-0.5221,0.0473,-0.1236,-0.1058,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.1497,-0.5221,0.0473,-0.1236,-0.1280,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.1738,-0.5221,0.0473,-0.1236,-0.1503,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.1979,-0.5221,0.0473,-0.1236,-0.1725,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.2219,-0.5221,0.0473,-0.1236,-0.1948,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.2460,-0.5221,0.0473,-0.1236,-0.2170,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0304,0.1438,0.2460,-0.5221,0.0473,-0.1236,-0.2170,0.4997,0.0112,-0.0200,0.0058,-0.0017,-0.0071,-0.0030,1.0000,-0.0151,0.0592,-0.9538,0.3791,0.3798,0.5955,0.5979,-0.0167,-0.1162,-0.9487,-0.3446,0.3440,-0.6175,0.6178
0.0316,0.1459,0.2454,-0.5173,0.0469,-0.1253,-0.2181,0.4950,0.0112,-0.0199,0.0002,-0.0016,-0.0072,-0.0029,1.0000,-0.0154,0.0591,-0.9553,0.3791,0.3799,0.5956,0.5977,-0.0171,-0.1163,-0.9501,-0.3447,0.3440,-0.6173,0.6179
0.0329,0.1479,0.2449,-0.5125,0.0464,-0.1269,-0.2192,0.4904,0.0112,-0.0199,-0.0054,-0.0016,-0.0073,-0.0028,1.0000,-0.0156,0.0590,-0.9566,0.3791,0.3799,0.5957,0.5976,-0.0174,-0.1164,-0.9515,-0.3447,0.3439,-0.6171,0.6181
0.0341,0.1500,0.2443,-0.5077,0.0459,-0.1285,-0.2203,0.4857,0.0112,-0.0199,-0.0110,-0.0016,-0.0074,-0.0027,1.0000,-0.0159,0.0589,-0.9580,0.3791,0.3800,0.5958,0.5975,-0.0178,-0.1165,-0.9528,-0.3448,0.3439,-0.6170,0.6182
0.0353,0.1521,0.2438,-0.5029,0.0454,-0.1301,-0.2214,0.4811,0.0113,-0.0198,-0.0166,-0.0016,-0.0075,-0.0025,1.0000,-0.0162,0.0588,-0.9593,0.3790,0.3800,0.5959,0.5973,-0.0182,-0.1165,-0.9541,-0.3448,0.3439,-0.6168,0.6183
0.0366,0.1541,0.2432,-0.4981,0.0449,-0.1317,-0.2226,0.4764,0.0113,-0.0198,-0.0222,-0.0015,-0.0075,-0.0024,1.0000,-0.0164,0.0587,-0.9605,0.3790,0.3801,0.5960,0.5972,-0.0185,-0.1166,-0.9553,-0.3449,0.3439,-0.6167,0.6185
0.0378,0.1562,0.2427,-0.4933,0.0445,-0.1334,-0.2237,0.4717,0.0113,-0.0198,-0.0278,-0.0015,-0.0076,-0.0023,1.0000,-0.0167,0.0586,-0.9618,0.3790,0.3802,0.5961,0.5971,-0.0189,-0.1167,-0.9566,-0.3450,0.3439,-0.6165,0.6186
0.0391,0.1582,0.2421,-0.4885,0.0440,-0.1350,-0.2248,0.4671,0.0113,-0.0197,-0.0334,-0.0015,-0.0077,-0.0022,1.0000,-0.0169,0.0585,-0.9629,0.3790,0.3802,0.5962,0.5970,-0.0192,-0.1168,-0.9577,-0.3450,0.3439,-0.6163,0.6187
0.0403,0.1603,0.2416,-0.4837,0.0435,-0.1366,-0.2259,0.4624,0.0113,-0.0197,-0.0390,-0.0015,-0.0078,-0.0021,1.0000,-0.0171,0.0584,-0.9641,0.3790,0.3803,0.5963,0.5968,-0.0195,-0.1168,-0.9589,-0.3451,0.3439,-0.6162,0.6189
0.0416,0.1624,0.2410,-0.4790,0.0430,-0.1382,-0.2270,0.4578,0.0113,-0.0197,-0.0446,-0.0014,-0.0079,-0.0020,1.0000,-0.0174,0.0583,-0.9652,0.3790,0.3803,0.5964,0.5967,-0.0199,-0.1169,-0.9600,-0.3451,0.3439,-0.6160,0.6190
0.0428,0.1644,0.2405,-0.4742,0.0425,-0.1399,-0.2281,0.4531,0.0114,-0.0197,-0.0502,-0.0014,-0.0080,-0.0019,1.0000,-0.0176,0.0583,-0.9662,0.3790,0.3804,0.5965,0.5966,-0.0202,-0.1170,-0.9610,-0.3452,0.3438,-0.6158,0.6192
0.0441,0.1665,0.2399,-0.4694,0.0421,-0.1415,-0.2292,0.4484,0.0114,-0.0196,-0.0558,-0.0014,-0.0081,-0.0017,1.0000,-0.0178,0.0582,-0.9673,0.3789,0.3804,0.5966,0.5964,-0.0205,-0.1170,-0.9620,-0.3453,0.3438,-0.6157,0.6193
0.0453,0.1686,0.2394,-0.4646,0.0416,-0.1431,-0.2303,0.4438,0.0114,-0.0196,-0.0614,-0.0014,-0.0082,-0.0016,1.0000,-0.0180,0.0581,-0.9682,0.3789,0.3805,0.5967,0.5963,-0.0208,-0.1171,-0.9630,-0.3453,0.3438,-0.6155,0.6194
0.0466,0.1706,0.2388,-0.4598,0.0411,-0.1447,-0.2315,0.4391,0.0114,-0.0196,-0.0670,-0.0013,-0.0083,-0.0015,1.0000,-0.0183,0.0580,-0.9692,0.3789,0.3805,0.5968,0.5962,-0.0211,-0.1172,-0.9639,-0.3454,0.3438,-0.6153,0.6196
0.0478,0.1727,0.2383,-0.4550,0.0406,-0.1464,-0.2326,0.4345,0.0114,-0.0195,-0.0727,-0.0013,-0.0083,-0.0014,1.0000,-0.0185,0.0580,-0.9701,0.3789,0.3806,0.5969,0.5961,-0.0214,-0.1172,-0.9648,-0.3454,0.3438,-0.6152,0.6197
0.0490,0.1747,0.2377,-0.4502,0.0401,-0.1480,-0.2337,0.4298,0.0114,-0.0195,-0.0783,-0.0013,-0.0084,-0.0013,1.0000,-0.0187,0.0579,-0.9709,0.3789,0.3806,0.5970,0.5959,-0.0217,-0.1173,-0.9657,-0.3455,0.3438,-0.6150,0.6198
0.0503,0.1768,0.2372,-0.4454,0.0396,-0.1496,-0.2348,0.4252,0.0115,-0.0195,-0.0839,-0.0013,-0.0085,-0.0012,1.0000,-0.0189,0.0578,-0.9718,0.3789,0.3807,0.5971,0.5958,-0.0220,-0.1173,-0.9665,-0.3456,0.3438,-0.6149,0.6200
0.0515,0.1789,0.2366,-0.4406,0.0392,-0.1512,-0.2359,0.4205,0.0115,-0.0194,-0.0895,-0.0012,-0.0086,-0.0010,1.0000,-0.0191,0.0578,-0.9726,0.3789,0.3807,0.5972,0.5957,-0.0223,-0.1174,-0.9673,-0.3456,0.3438,-0.6147,0.6201
